user_id,order_id,channel,order_value,date,payment_status,discount,final_price,cac,profit
450212169679268027,1495208044,google,33.98,20170519,failed,6.599322602693495,27.380677397306503,300.0,-272.6193226026935
8574963214851619381,1495248070,google,8.98,20170519,failed,1.7440234541550204,7.23597654584498,300.0,-292.764023454155
9505488127999299537,1495228439,(direct),35.97,20170519,success,6.985804414917157,28.98419558508284,50.0,-21.01580441491716
8820042908642083525,1495242947,(direct),193.19,20170519,failed,37.51980970024592,155.67019029975407,50.0,105.67019029975407
6565636910376220215,1495209879,google,13.29,20170519,failed,2.5810770273630532,10.708922972636946,300.0,-289.29107702736303
9076167061423470043,1495224970,(direct),49.28,20170519,failed,9.570765681599042,39.70923431840096,50.0,-10.29076568159904
7691826110185211654,1495216390,google,42.52,20170519,failed,8.257892791834239,34.262107208165766,300.0,-265.7378927918342
4075624190371781954,1495206625,google,18.99,20170519,failed,3.6880852332298253,15.301914766770173,300.0,-284.69808523322985
9359260991266226539,1495232917,(direct),22.76,20170519,success,4.420264344829428,18.339735655170575,50.0,-31.660264344829425
6816536410771579463,1495226334,(direct),62.27,20170519,failed,12.093579119179633,50.17642088082037,50.0,0.17642088082037333
640433429877929929,1495225896,(direct),38.39,20170519,failed,7.455797372495683,30.93420262750432,50.0,-19.06579737249568
1383687428379664179,1495214310,(direct),149.65,20170519,failed,29.06382070315131,120.5861792968487,50.0,70.5861792968487
2832884882260579085,1495220876,google,30.38,20170519,failed,5.9001595253039545,24.479840474696044,300.0,-275.52015952530394
1509207029214764906,1495216589,(direct),98.35,20170519,failed,19.100746850350358,79.24925314964963,50.0,29.249253149649633
8355761719753398617,1495205776,google,839.05,20170519,success,162.95355002324828,676.0964499767517,300.0,376.0964499767517
8704055191873808093,1495216736,(direct),174.9,20170519,failed,33.96767284317517,140.93232715682484,50.0,90.93232715682484
6318500377157429030,1495249364,google,47.27,20170519,success,9.180399630056549,38.089600369943454,300.0,-261.91039963005653
7441074498173829277,1495209755,(direct),227.95,20170519,failed,44.270617636373814,183.6793823636262,50.0,133.6793823636262
1840851331130609869,1495207936,(direct),79.99,20170519,failed,15.535015155663704,64.4549848443363,50.0,14.454984844336295
3800542336363535033,1495224769,google,47.27,20170519,success,9.180399630056549,38.089600369943454,300.0,-261.91039963005653
681345956743814792,1495206721,(direct),8.79,20170519,success,1.7071231806261276,7.082876819373872,50.0,-42.91712318062613
6633599178417941458,1495241739,(direct),27.98,20170519,success,5.434050807044262,22.54594919295574,50.0,-27.45405080704426
5522900869566252601,1495249699,duckduckgo.com,84.07,20170519,success,16.327399976705184,67.74260002329481,200.0,-132.2573999767052
4222446458749632858,1495227086,(direct),75.96,20170519,success,14.752340932919301,61.20765906708069,50.0,11.20765906708069
2962662746296004840,1495197634,(direct),79.4,20170519,failed,15.420430095758197,63.97956990424181,50.0,13.979569904241806
9956296141985415749,1495234677,google,363.0,20170519,failed,70.49894363677866,292.5010563632213,300.0,-7.498943636778677
7054908618767753222,1495245934,(direct),205.94,20170519,failed,39.99601226600054,165.94398773399945,50.0,115.94398773399945
7113011772090059658,1495224792,(direct),50.0,20170519,failed,9.71059829707695,40.28940170292305,50.0,-9.710598297076949
1366491597789783868,1495211697,(direct),25.97,20170519,failed,5.043684755501768,20.92631524449823,50.0,-29.07368475550177
9344661624535255277,1495229591,(direct),251.05,20170519,failed,48.75691404962337,202.29308595037665,50.0,152.29308595037665
9026840718082010040,1495199725,(direct),272.79,20170519,success,52.979082189192425,219.8109178108076,50.0,169.8109178108076
3237848165870949181,1495198354,(direct),105.31,20170519,success,20.452462133303474,84.85753786669653,50.0,34.85753786669653
376116041887932016,1495250954,google,22.77,20170519,success,4.422206464488843,18.34779353551116,300.0,-281.6522064644888
658019277799848735,1499497039,(direct),42.62,20170708,failed,8.277313988428391,34.34268601157161,50.0,-15.657313988428392
193361951439999580,1499523509,(direct),18.99,20170708,failed,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
354395446181773550,1499551796,m.facebook.com,2.99,20170708,failed,0.5806937781652016,2.4093062218347985,200.0,-197.5906937781652
1383949428914741700,1499575804,google,10.99,20170708,failed,2.1343895056975137,8.855610494302486,300.0,-291.1443895056975
5700698092270325485,1499575593,google,10.99,20170708,failed,2.1343895056975137,8.855610494302486,300.0,-291.1443895056975
9745349280610704454,1499528402,google,16.99,20170708,failed,3.2996613013467475,13.690338698653251,300.0,-286.30966130134675
9583683554162057560,1499535262,google,16.99,20170708,failed,3.2996613013467475,13.690338698653251,300.0,-286.30966130134675
7704158452522194564,1499528257,google,14.99,20170708,success,2.9112373694636697,12.07876263053633,300.0,-287.92123736946365
8910769516525628891,1499533496,(direct),33.99,20170708,failed,6.601264722352911,27.38873527764709,50.0,-22.61126472235291
8838657285552913253,1499548702,(direct),109.07,20170708,failed,21.18269912524366,87.88730087475633,50.0,37.887300874756335
3575773830913742237,1499575490,google,31.68,20170708,success,6.152635081027955,25.527364918972044,300.0,-274.47263508102793
5691228855195017010,1499542396,google,79.92,20170708,failed,15.521420318047797,64.3985796819522,300.0,-235.60142031804781
2158257269735455737,1499543041,google,28.49,20170708,failed,5.533098909674446,22.95690109032555,300.0,-277.0430989096744
3865564441178018664,1499546638,(direct),36.26,20170708,failed,7.042125885040203,29.217874114959795,50.0,-20.782125885040205
8012063331203949252,1495073150,google,16.99,20170517,success,3.2996613013467475,13.690338698653251,300.0,-286.30966130134675
4079444337617679182,1495029961,(direct),14.69,20170517,failed,2.852973779681208,11.83702622031879,50.0,-38.16297377968121
6430571014112609987,1495066159,(direct),31.89,20170517,success,6.193419593875679,25.696580406124323,50.0,-24.303419593875677
1054036165578048274,1495078140,google,33.68,20170517,failed,6.541059012911034,27.138940987088965,300.0,-272.861059012911
1038049739561083712,1495060491,google,45.87,20170517,failed,8.908502877738393,36.961497122261605,300.0,-263.0385028777384
7710274785859342861,1495063137,google,4.99,20170517,success,0.9691177100482796,4.020882289951721,300.0,-295.9791177100483
4309014252649761894,1495049911,(direct),15.99,20170517,failed,3.1054493354052086,12.88455066459479,50.0,-37.11544933540521
5556648817783304059,1495046751,(direct),158.38,20170517,failed,30.759291165820947,127.62070883417906,50.0,77.62070883417906
5289228483445260579,1495042003,(direct),15.99,20170517,failed,3.1054493354052086,12.88455066459479,50.0,-37.11544933540521
7813149961404844386,1495061302,(direct),119.98,20170517,failed,23.30155167366585,96.67844832633415,50.0,46.67844832633415
617329235458001539,1495036924,(direct),29.38,20170517,failed,5.705947559362416,23.67405244063758,50.0,-26.32594755936242
5846459704283557603,1495065571,google,16.99,20170517,success,3.2996613013467475,13.690338698653251,300.0,-286.30966130134675
8070491504211007857,1495075713,(direct),19.99,20170517,success,3.882297199171364,16.107702800828633,50.0,-33.89229719917137
6297135529070226898,1495057149,google,279.0,20170517,failed,54.18513849768938,224.81486150231063,300.0,-75.18513849768937
8487348999733948081,1495056555,google,27.19,20170517,failed,5.280623353950445,21.909376646049555,300.0,-278.09062335395043
8855225089630002391,1495044995,(direct),54.36,20170517,failed,10.55736246858206,43.80263753141794,50.0,-6.197362468582057
4381924550753289334,1495048255,google,28.68,20170517,success,5.569999183203339,23.11000081679666,300.0,-276.8899991832033
8140584468135962727,1495033440,google,38.98,20170517,failed,7.57038243240119,31.409617567598808,300.0,-268.5903824324012
89261173995807343,1495055887,google,35.98,20170517,success,6.987746534576573,28.992253465423424,300.0,-271.0077465345766
299679623448520578,1495027160,(direct),56.97,20170517,failed,11.064255699689477,45.90574430031052,50.0,-4.094255699689477
6823900200556222450,1495067819,google,62.77,20170517,failed,12.190685102150404,50.5793148978496,300.0,-249.4206851021504
9398461133792674482,1495033423,google,16.99,20170517,failed,3.2996613013467475,13.690338698653251,300.0,-286.30966130134675
5724098940737285111,1495039475,(direct),44.27,20170517,failed,8.597763732231932,35.67223626776807,50.0,-14.32776373223193
2614896373515267740,1495036255,(direct),121.56,20170517,failed,23.608406579853483,97.95159342014652,50.0,47.95159342014652
441571162186980261,1495084883,(direct),15.99,20170517,success,3.1054493354052086,12.88455066459479,50.0,-37.11544933540521
237572851648543104,1495041707,(direct),67.2,20170517,success,13.051044111271421,54.14895588872858,50.0,4.14895588872858
4988517937139937145,1495039631,google,18.99,20170517,failed,3.6880852332298253,15.301914766770173,300.0,-284.69808523322985
2694541934290288611,1495056274,youtube.com,11.98,20170517,failed,2.3266593519796372,9.653340648020363,200.0,-190.34665935197964
314528826654841027,1495036857,(direct),119.0,20170517,failed,23.11122394704314,95.88877605295686,50.0,45.88877605295686
3468133474156348644,1495076603,(direct),84.53,20170517,success,16.416737481038293,68.1132625189617,50.0,18.113262518961704
242463556251231215,1495030740,(direct),24.62,20170517,failed,4.78149860148069,19.838501398519313,50.0,-30.161498601480687
2778312825087268268,1495023775,(direct),66.36,20170517,success,12.887906059880528,53.47209394011947,50.0,3.4720939401194713
4116206238605404224,1495053672,(direct),91.97,20170517,failed,17.861674507643343,74.10832549235666,50.0,24.108325492356656
3219847669927373606,1495026860,google,35.68,20170517,failed,6.9294829447941115,28.75051705520589,300.0,-271.2494829447941
119870259714905967,1495073941,(direct),609.17,20170517,failed,118.3081032926073,490.86189670739265,50.0,440.86189670739265
9428659505903216368,1495076026,(direct),67.62,20170517,failed,13.132613136966867,54.48738686303314,50.0,4.487386863033137
3882155860208938967,1495049294,(direct),359.02,20170517,failed,69.72598001233133,289.29401998766866,50.0,239.29401998766866
7113011772090059658,1495083738,(direct),1705.83,20170517,failed,331.29259786205546,1374.5374021379444,50.0,1324.5374021379444
1727477169866925669,1477272795,(direct),16.99,20161023,failed,3.2996613013467475,13.690338698653251,50.0,-36.30966130134675
1776208883064739758,1477255583,(direct),16.99,20161023,failed,3.2996613013467475,13.690338698653251,50.0,-36.30966130134675
5745416288055628376,1477256528,(direct),10.99,20161023,success,2.1343895056975137,8.855610494302486,50.0,-41.14438950569752
6953920802665298773,1477275741,(direct),16.99,20161023,failed,3.2996613013467475,13.690338698653251,50.0,-36.30966130134675
4803266942840717797,1477254423,(direct),21.18,20161023,failed,4.113409438641796,17.066590561358204,50.0,-32.933409438641796
9587450597345558573,1477244222,(direct),13.59,20161023,failed,2.639340617145515,10.950659382854486,50.0,-39.04934061714552
8309271673651230831,1477275695,(direct),18.98,20161023,success,3.6861431135704104,15.293856886429591,50.0,-34.706143113570405
18248151443924739,1477226730,(direct),45.94,20161023,failed,8.922097715354301,37.0179022846457,50.0,-12.9820977153543
2403345588327549111,1477235659,(direct),62.96,20161023,success,12.227585375679295,50.732414624320704,50.0,0.7324146243207039
8818233605702333697,1477239062,(direct),21.93,20161023,failed,4.259068413097951,17.67093158690205,50.0,-32.32906841309795
6523689521258381197,1477251837,(direct),74.36,20161023,success,14.44160178741284,59.918398212587164,50.0,9.918398212587164
3946749082213874642,1477259496,(direct),17.82,20161023,success,3.460857233078225,14.359142766921774,50.0,-35.64085723307822
1709139009550735099,1477241949,(direct),50.98,20161023,failed,9.900926023699657,41.079073976300336,50.0,-8.920926023699664
5450272996112329106,1477284039,(direct),33.98,20161023,success,6.599322602693495,27.380677397306503,50.0,-22.619322602693497
3738320234051643877,1477244948,(direct),11.2,20161023,success,2.1751740185452366,9.024825981454763,50.0,-40.97517401854524
4720137602861399516,1477238110,(direct),39.98,20161023,failed,7.764594398342728,32.21540560165727,50.0,-17.784594398342733
9697396763466620407,1477272722,(direct),69.45,20161023,failed,13.488021034639884,55.96197896536012,50.0,5.961978965360117
8250541234138796403,1477276879,(direct),80.96,20161023,failed,15.723400762626996,65.236599237373,50.0,15.236599237373
4186434179887307955,1477281673,(direct),143.9,20161023,failed,27.947101898987462,115.95289810101255,50.0,65.95289810101255
8293473430179141537,1477279753,(direct),15.19,20161023,success,2.9500797626519772,12.239920237348022,50.0,-37.760079762651976
5442500961218255804,1477276680,(direct),123.15,20161023,failed,23.91720360570053,99.23279639429947,50.0,49.23279639429947
8699673475078836442,1477240153,(direct),23.98,20161023,failed,4.657202943278105,19.322797056721896,50.0,-30.677202943278104
7549308697995967647,1477271532,(direct),277.53,20161023,failed,53.89964690775531,223.63035309224466,50.0,173.63035309224466
636481946896347011,1477275949,(direct),16.99,20161023,failed,3.2996613013467475,13.690338698653251,50.0,-36.30966130134675
5033337296820390536,1477239708,(direct),62.36,20161023,failed,12.111058196114373,50.24894180388563,50.0,0.2489418038856286
5789301250330141247,1477275044,(direct),78.95,20161023,success,15.333034711084505,63.616965288915495,50.0,13.616965288915495
5117333588734583002,1477248014,(direct),48.46,20161023,success,9.41151186952698,39.04848813047302,50.0,-10.951511869526982
7806422854441917723,1477273098,(direct),18.99,20161023,failed,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
5056841379210378275,1500187429,bing,13.96,20170716,failed,2.7111990445438847,11.248800955456115,200.0,-188.75119904454388
4019468962441063327,1500255300,(direct),31.98,20170716,success,6.210898670810417,25.76910132918958,50.0,-24.23089867081042
3156235512146749592,1500252363,(direct),769.45,20170716,success,149.4363971937172,620.0136028062828,50.0,570.0136028062828
2354405029601095288,1500253112,(direct),42.69,20170716,failed,8.2909088260443,34.399091173955696,50.0,-15.600908826044304
2017396058039056855,1500248987,(direct),30.38,20170716,failed,5.9001595253039545,24.479840474696044,50.0,-25.520159525303956
2264010855758956307,1500242699,google,28.48,20170716,failed,5.5311567900150305,22.94884320998497,300.0,-277.05115679001506
5437013238128269518,1500226224,google,16.79,20170716,failed,3.2608189081584396,13.52918109184156,300.0,-286.47081890815844
3300270774997102814,1500247367,google,63.19,20170716,success,12.27225412784585,50.91774587215415,300.0,-249.08225412784586
1465921528988606892,1500239213,google,38.49,20170716,failed,7.4752185690898365,31.014781430910165,300.0,-268.98521856908985
3558104655978527434,1500232920,(direct),21.02,20170716,failed,4.08233552409115,16.93766447590885,50.0,-33.062335524091154
7588981130462792361,1500221940,(direct),38.48,20170716,failed,7.47327644943042,31.006723550569575,50.0,-18.993276449430425
4587210925935196615,1500240200,google,23.2,20170716,success,4.505717609843705,18.694282390156296,300.0,-281.3057176098437
2868753573471668678,1500266150,(direct),53.76,20170716,success,10.440835289017135,43.31916471098286,50.0,-6.680835289017139
8259756799557639912,1500212620,google,13.29,20170716,success,2.5810770273630532,10.708922972636946,300.0,-289.29107702736303
2728484397720314035,1500192932,google,32.0,20170716,failed,6.214782910129248,25.785217089870752,300.0,-274.21478291012926
5470058724579220258,1500242094,(direct),23.5,20170716,failed,4.563981199626166,18.936018800373834,50.0,-31.063981199626166
647701940544723891,1500264031,(direct),72.05,20170716,failed,13.992972146087885,58.05702785391211,50.0,8.05702785391211
1090774782213816251,1500237223,(direct),19.99,20170716,failed,3.882297199171364,16.107702800828633,50.0,-33.89229719917137
6325377874048923314,1500234872,(direct),53.13,20170716,failed,10.318481750473968,42.81151824952603,50.0,-7.188481750473969
5508164318239659326,1500227828,google,30.28,20170716,failed,5.880738328709801,24.3992616712902,300.0,-275.6007383287098
594511863093043281,1500266221,(direct),48.0,20170716,success,9.322174365193872,38.677825634806126,50.0,-11.322174365193874
4773573244753299893,1500257504,(direct),24.16,20170716,failed,4.692161097147582,19.467838902852417,50.0,-30.532161097147583
405996727678488611,1500187709,google,21.59,20170716,failed,4.193036344677827,17.396963655322175,300.0,-282.60303634467783
1929978424426570223,1500196518,google,10.99,20170716,failed,2.1343895056975137,8.855610494302486,300.0,-291.1443895056975
682549734570999775,1500244105,(direct),44.37,20170716,success,8.617184928826084,35.75281507117391,50.0,-14.247184928826087
8671741245048754342,1500243783,(direct),23.1,20170716,failed,4.486296413249551,18.61370358675045,50.0,-31.38629641324955
1280993661204347450,1500237228,(direct),160.4,20170716,success,31.151599337022855,129.24840066297716,50.0,79.24840066297716
166887489328887096,1480361997,(direct),56.97,20161128,failed,11.064255699689477,45.90574430031052,50.0,-4.094255699689477
7831153588410737092,1480356470,(direct),65.96,20161128,success,12.810221273503911,53.14977872649608,50.0,3.1497787264960806
665007615083266355,1480324753,(direct),18.99,20161128,failed,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
788289060362109435,1480376963,dealspotr.com,527.89,20161128,failed,102.52255470087901,425.36744529912096,200.0,225.36744529912096
5477992954801999098,1480379044,(direct),51.99,20161128,failed,10.097080109300613,41.89291989069939,50.0,-8.107080109300611
9531727821358779487,1480345314,(direct),30.8,20161128,failed,5.981728550999401,24.818271449000598,50.0,-25.181728550999402
56623046680377668,1480371567,(direct),19.99,20161128,failed,3.882297199171364,16.107702800828633,50.0,-33.89229719917137
156015502078053139,1480349587,(direct),4.38,20161128,failed,0.8506484108239408,3.529351589176059,50.0,-46.47064841082394
9730292256253714917,1480383072,(direct),55.99,20161128,failed,10.873927973066769,45.11607202693323,50.0,-4.883927973066768
3838877229771449755,1480345256,(direct),269.7,20161128,failed,52.37896721443307,217.32103278556693,50.0,167.32103278556693
4294172539120874565,1480353662,(direct),199.8,20161128,success,38.80355079511949,160.99644920488052,50.0,110.99644920488052
5814980334876441459,1480392461,(direct),19.99,20161128,failed,3.882297199171364,16.107702800828633,50.0,-33.89229719917137
8116377874526572960,1480357120,(direct),18.99,20161128,failed,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
5817093760700950261,1480401087,(direct),59.95,20161128,failed,11.643007358195264,48.30699264180474,50.0,-1.6930073581952598
8347525570641445794,1480384482,(direct),18.99,20161128,success,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
3363540196931390942,1480365875,(direct),18.99,20161128,success,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
2319344514792111050,1480374515,(direct),51.99,20161128,failed,10.097080109300613,41.89291989069939,50.0,-8.107080109300611
7541337318748467634,1480389858,(direct),119.99,20161128,success,23.303493793325263,96.68650620667474,50.0,46.686506206674736
861638712901120319,1480338724,(direct),7.19,20161128,failed,1.3963840351196655,5.793615964880335,50.0,-44.20638403511967
8813436791449006259,1480384814,(direct),21.98,20161128,success,4.2687790113950275,17.71122098860497,50.0,-32.28877901139503
208951486693076734,1480346874,(direct),32.78,20161128,failed,6.366268243563649,26.413731756436352,50.0,-23.586268243563648
8958014909815148266,1480378474,sites.google.com,21.98,20161128,failed,4.2687790113950275,17.71122098860497,200.0,-182.28877901139504
9119291339649860876,1480365808,(direct),81.98,20161128,success,15.921496967887368,66.05850303211264,50.0,16.05850303211264
6750525537628913149,1480365229,(direct),74.98,20161128,failed,14.562013206296594,60.417986793703406,50.0,10.417986793703406
5312255155344085331,1480389253,(direct),209.7,20161128,success,40.72624925794073,168.97375074205925,50.0,118.97375074205925
2862350995761121128,1480361466,(direct),143.76,20161128,failed,27.919912223755645,115.84008777624435,50.0,65.84008777624435
6937346356975090905,1480384042,(direct),35.98,20161128,success,6.987746534576573,28.992253465423424,50.0,-21.007746534576576
1986045889598602804,1480360509,(direct),55.99,20161128,success,10.873927973066769,45.11607202693323,50.0,-4.883927973066768
4197448302797923652,1480365085,(direct),33.97,20161128,success,6.59738048303408,27.37261951696592,50.0,-22.62738048303408
9303597515522078918,1480346379,(direct),60.78,20161128,failed,11.804203289926742,48.97579671007326,50.0,-1.0242032899267386
3224127593419927949,1480387444,(direct),59.97,20161128,failed,11.646891597514093,48.32310840248591,50.0,-1.6768915975140928
2779633414033651503,1480380639,(direct),43.98,20161128,failed,8.541442262108884,35.43855773789112,50.0,-14.561442262108883
6597110312639955010,1480352622,(direct),98.99,20161128,failed,19.225042508552946,79.76495749144705,50.0,29.76495749144705
3862003304345926516,1480362876,(direct),37.98,20161128,failed,7.376170466459651,30.603829533540345,50.0,-19.396170466459655
2318328874963898738,1480396009,(direct),48.97,20161128,failed,9.510559972157164,39.45944002784283,50.0,-10.540559972157169
8649724530015932809,1480344625,(direct),19.99,20161128,failed,3.882297199171364,16.107702800828633,50.0,-33.89229719917137
9508546152429052363,1480344798,(direct),16.99,20161128,success,3.2996613013467475,13.690338698653251,50.0,-36.30966130134675
4719544208189358316,1480379602,(direct),19.99,20161128,failed,3.882297199171364,16.107702800828633,50.0,-33.89229719917137
6364019453242350081,1480355319,(direct),61.47,20161128,failed,11.938209546426402,49.5317904535736,50.0,-0.4682095464264009
8645410884814968942,1480349631,(direct),99.99,20161128,failed,19.419254474494483,80.57074552550552,50.0,30.570745525505515
2831548695576636242,1480350937,(direct),18.99,20161128,failed,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
3557316886784013473,1480392004,(direct),19.97,20161128,failed,3.8784129598525334,16.091587040147466,50.0,-33.908412959852534
5399436309961622385,1480365245,(direct),42.97,20161128,failed,8.34528817650793,34.62471182349207,50.0,-15.37528817650793
4954802620517923618,1480357342,(direct),36.98,20161128,failed,7.181958500518111,29.798041499481887,50.0,-20.201958500518113
9005201499963725625,1480359013,(direct),91.97,20161128,failed,17.861674507643343,74.10832549235666,50.0,24.108325492356656
7959091864119809907,1480342101,(direct),29.57,20161128,failed,5.742847832891308,23.827152167108693,50.0,-26.172847832891307
1642230725550397951,1480365031,(direct),69.99,20161128,failed,13.592895496248314,56.39710450375168,50.0,6.397104503751677
3784755743864291097,1480344303,(direct),365.7,20161128,failed,71.02331594482081,294.6766840551792,50.0,244.67668405517918
7748710052323833792,1480363310,(direct),12.98,20161128,failed,2.520871317921176,10.459128682078823,50.0,-39.54087131792117
3449650648542579029,1480359225,(direct),23.96,20161128,failed,4.6533187039592745,19.306681296040725,50.0,-30.693318703959275
7254480785524182260,1480358079,(direct),91.38,20161128,success,17.74708944773783,73.63291055226216,50.0,23.63291055226216
476894088375216381,1480350132,(direct),485.98,20161128,failed,94.38313120826912,391.5968687917309,50.0,341.5968687917309
1233984196205205270,1480392142,(direct),117.39,20161128,success,22.79854268187726,94.59145731812274,50.0,44.591457318122735
7696973731640073168,1480377740,(direct),37.98,20161128,failed,7.376170466459651,30.603829533540345,50.0,-19.396170466459655
1710028680254834304,1480380932,bing,36.96,20161128,failed,7.178074261199281,29.78192573880072,200.0,-170.2180742611993
4660934654916749166,1480384482,(direct),37.99,20161128,failed,7.378112586119067,30.611887413880936,50.0,-19.388112586119064
515195001502319520,1480385724,(direct),114.47,20161128,failed,22.23144374132797,92.23855625867203,50.0,42.238556258672034
771218336324354803,1480347261,(direct),33.58,20161128,failed,6.521637816316879,27.05836218368312,50.0,-22.94163781631688
8150757985945162593,1480395596,(direct),48.96,20161128,success,9.50861785249775,39.45138214750225,50.0,-10.548617852497749
4835082938415020542,1480358291,(direct),455.43,20161128,failed,88.44995564875511,366.9800443512449,50.0,316.9800443512449
5676082759933855765,1480398446,(direct),103.95,20161128,failed,20.18833385962298,83.76166614037703,50.0,33.76166614037703
574149303737191374,1480395341,(direct),74.38,20161128,failed,14.44548602673167,59.934513973268324,50.0,9.934513973268324
407927208045481071,1480371579,(direct),48.92,20161128,success,9.500849373860088,39.41915062613991,50.0,-10.58084937386009
3826933837621771483,1480367284,(direct),403.31,20161128,failed,78.3276279838821,324.9823720161179,50.0,274.9823720161179
4037261354125477051,1480389578,(direct),16.99,20161128,success,3.2996613013467475,13.690338698653251,50.0,-36.30966130134675
5023592935923551604,1480346073,(direct),78.35,20161128,failed,15.21650753151958,63.13349246848041,50.0,13.133492468480412
119870259714905967,1480392688,(direct),803.08,20161128,failed,155.96774560833114,647.1122543916689,50.0,597.1122543916689
8292770276291302207,1480391890,(direct),119.99,20161128,failed,23.303493793325263,96.68650620667474,50.0,46.686506206674736
3695951262891299439,1480373719,(direct),84.92,20161128,failed,16.492480147755494,68.4275198522445,50.0,18.4275198522445
4519532330271293397,1480381335,(direct),169.8,20161128,failed,32.97719181687332,136.82280818312668,50.0,86.82280818312668
3521234298870457889,1480364340,(direct),490.85,20161128,failed,95.32894348240443,395.5210565175956,50.0,345.5210565175956
2166438591525900148,1480354803,(direct),102.05,20161128,failed,19.819331124334056,82.23066887566594,50.0,32.23066887566594
4884778281436388667,1480363993,(direct),550.0,20161128,success,106.81658126784644,443.18341873215354,50.0,393.18341873215354
8461110695299432015,1474684626,(direct),76.41,20160923,success,14.839736317592994,61.570263682407,50.0,11.570263682407003
2479607063956536867,1474666115,(direct),99.99,20160923,failed,19.419254474494483,80.57074552550552,50.0,30.570745525505515
5912152563864160997,1474656631,(direct),224.01,20160923,failed,43.50542249056415,180.50457750943585,50.0,130.50457750943585
9946129061582785641,1474654097,(direct),193.36,20160923,success,37.552825734455986,155.80717426554403,50.0,105.80717426554403
274928241784014996,1474666996,mail.google.com,104.98,20160923,failed,20.388372184542764,84.59162781545724,200.0,-115.40837218454276
2994511687667286393,1474651959,(direct),31.99,20160923,failed,6.212840790469833,25.777159209530165,50.0,-24.222840790469835
3510875944758249894,1474667094,(direct),44.79,20160923,success,8.698753954521532,36.09124604547847,50.0,-13.90875395452153
783696981860862300,1474636652,(direct),40.78,20160923,failed,7.919963971095961,32.86003602890404,50.0,-17.13996397109596
6814041707718755292,1474658860,(direct),237.57,20160923,failed,46.13893674873142,191.43106325126857,50.0,141.43106325126857
6289042057007415577,1474670101,(direct),131.85,20160923,failed,25.606847709391918,106.24315229060808,50.0,56.24315229060808
9060420634893565665,1474649801,(direct),18.99,20160923,failed,3.6880852332298253,15.301914766770173,50.0,-34.698085233229826
8874112180613492512,1474660429,(direct),16.99,20160923,failed,3.2996613013467475,13.690338698653251,50.0,-36.30966130134675
1924994271392732198,1474649077,(direct),38.98,20160923,failed,7.57038243240119,31.409617567598808,50.0,-18.590382432401192
9188719261493987540,1474664379,(direct),25.0,20160923,success,4.855299148538475,20.144700851461526,50.0,-29.855299148538474
7758762749403908429,1474642892,dfa,47.98,20160923,failed,9.318290125875041,38.66170987412495,200.0,-161.33829012587506
363134569444706133,1474671217,(direct),59.94,20160923,failed,11.641065238535846,48.29893476146415,50.0,-1.701065238535847
3244918821752957507,1474657463,(direct),200.0,20160923,success,38.8423931883078,161.1576068116922,50.0,111.1576068116922
9269711109739542805,1474678366,(direct),19.99,20160923,failed,3.882297199171364,16.107702800828633,50.0,-33.89229719917137
7612168453953047528,1474655012,(direct),57.98,20160923,success,11.260409785290431,46.71959021470957,50.0,-3.2804097852904306
5229687439187870307,1474650524,(direct),87.13,20160923,success,16.92168859248629,70.2083114075137,50.0,20.208311407513705
1911795501373926670,1474618244,(direct),110.32,20160923,success,21.42546408267058,88.89453591732942,50.0,38.89453591732942
3745235510476346702,1474622325,(direct),10.97,20160923,failed,2.130505266378683,8.839494733621319,50.0,-41.16050526637868
8049773876871004000,1474683763,(direct),28.48,20160923,failed,5.5311567900150305,22.94884320998497,50.0,-27.05115679001503
5292537032296989599,1474669500,(direct),45.0,20160923,failed,8.739538467369256,36.26046153263074,50.0,-13.739538467369258
5097087346105463693,1499816383,google,152.35,20170711,failed,29.588193011193464,122.76180698880653,300.0,-177.23819301119346
7782965489086957079,1499798142,(direct),184.7,20170711,failed,35.87095010940225,148.82904989059773,50.0,98.82904989059773
1575299870459163170,1499816891,google,25.89,20170711,failed,5.028147798226445,20.861852201773555,300.0,-279.13814779822644
6185798445433721880,1499799471,(direct),15.19,20170711,failed,2.9500797626519772,12.239920237348022,50.0,-37.760079762651976
6432310188343340425,1499810903,(direct),924.76,20170711,failed,179.5994576240976,745.1605423759024,50.0,695.1605423759024
1476938238176225678,1499784716,(direct),15.19,20170711,failed,2.9500797626519772,12.239920237348022,50.0,-37.760079762651976
5564329510174099370,1499776728,google,138.58,20170711,success,26.913894240178475,111.66610575982153,300.0,-188.33389424017847
6075418837768242958,1499820527,(direct),13.59,20170711,success,2.639340617145515,10.950659382854486,50.0,-39.04934061714552
1722480716347032461,1499824255,(direct),78.05,20170711,success,15.158243941737119,62.89175605826288,50.0,12.891756058262878
1703470801983285779,1499805684,google,37.49,20170711,failed,7.281006603148297,30.208993396851703,300.0,-269.7910066031483
4462569127423521108,1499834283,(direct),67.17,20170711,success,13.045217752293174,54.124782247706825,50.0,4.1247822477068254
